jobid,jobtitle,company,category,experience,chunk_id,chunk_text
131016006548,Devops Engineer,IFB Support Services Pvt. Ltd.,Cloud / DevOps,5 - 8 yrs,374,"business, work with the latest technology, build new applications and systems, interact with US colleagues and have a direct impact on business outcomes in a collegial, family atmosphere and state-of-the-art work environment. Photo 1"
220116901982,Developer - SQL Bi/cosmos/sql Azure,Softtech Career Infosystem Pvt. Ltd,Cloud / DevOps,2 - 5 yrs,375,"Job Title: Developer - SQL Bi/cosmos/sql Azure Company: Softtech Career Infosystem Pvt. Ltd Category: Cloud / DevOps Skills: IT Software - Application Programming Experience: 2 - 5 yrs Education: UG: Any Graduate - Any Specialization PG:Any Postgraduate - Any Specialization Industry: IT-Software / Software Services Location: Bengaluru Job Description: Job Description - 2+ years of Business Intelligence Program management experience with technical aptitude & hands-on experience in Microsoft BI technologies - Proven experience with Azure Machine Learning and/or R language - Proven experience working with Big Data Solutions (Cosmos, Hadoop, etc). - Deep Understanding of Data Modeling Techniques for Analytical Data (i.e. Facts, Dimensions, Measures) - Proven experience developing and managing reporting solutions, dashboards & scorecards using Microsoft BI technologies (Power Pivot, T-SQL, MDX, Excel pivot tables, Power Pivots, Power BI, DAX) - Good understanding of core BI technologies such as SQL Server, Integration Services (ETL), Analysis Services (Cube and"
220116901982,Developer - SQL Bi/cosmos/sql Azure,Softtech Career Infosystem Pvt. Ltd,Cloud / DevOps,2 - 5 yrs,376,"Tabular), and SharePoint, - Experience with visualization Tools (Power BI, Excel, Power View, SSRS) - Consistent track record of developing reporting strategy and delivering global reporting solutions - Proven Project / Program Management Skills Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills MDX SQL Server T - SQL ETL Data Modeling Bi Cube Business Intelligence SSRS Desired Candidate Profile Education- UG: Any Graduate - Any Specialization PG:Any Postgraduate - Any Specialization Company Profile: Softtech Career Infosystem Pvt. Ltd Leading client of Softtech Career Infosystem Pvt. Ltd Photo 1"
101016900461,Devops Engineer,Stayzilla-Startup jobs,Cloud / DevOps,4 - 6 yrs,377,"Job Title: Devops Engineer Company: Stayzilla-Startup jobs Category: Cloud / DevOps Skills: IT Software - Application Programming Experience: 4 - 6 yrs Education: UG: B.Tech/B.E. - Any Specialization PG:Any Postgraduate Doctorate:Doctorate Not Required Industry: Internet / Ecommerce Location: Bengaluru Job Description: Job Description Job description Responsibilities Responsible for effective provisioning, installation, configuration, operation, and maintenance of systems hardware and software and related infrastructure. Ensures that system hardware, operating systems, software systems, and related procedures adhere to organizational values, enabling staff, volunteers, and Partners. Salary: Not Disclosed by Recruiter Industry: Internet / Ecommerce Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills Configuration Maintenance Operating Systems Desired Candidate Profile Required Skill Set Amazon Web Services Centos Linux DNS Management Database Administration - mongodb / mysql Database Server Management Mysql / Mongodb Elasticsearch Firewall and Iptables Git Management High Availability and Load Balancing for Web"
101016900461,Devops Engineer,Stayzilla-Startup jobs,Cloud / DevOps,4 - 6 yrs,378,"and Websockets etc Load Balancing - Commercial and HAProxy MySQL Management Nagios PHP-fpm installation and management Puppet Shell Scripting Storage Area Networks and Storage Management Virtualization Web Caching - Varnish / Nginx etc Web Servers - Nginx , HAProxyWorking ConditionsResponsibilities sometimes require working evenings and weekends, sometimes with little advanced notice. Education- UG: B.Tech/B.E. - Any Specialization PG:Any Postgraduate Doctorate:Doctorate Not Required Company Profile: Stayzilla-Startup jobs Company Profile: Stayzilla was founded with a laser-sharp vision to become India's largest online marketplace for ""Stays"". Going beyond the realm of just hotels, we serve a well-balanced diet comprising of all manner of ""Stay"" options to our customers including lodges, homestays, guesthouses, etc. Stayzilla also aims to provide unprecedented reach to travelers - regardless of purpose of travel - by providing stays across the entire length and breadth of the country, including all sorts of options from ultra-low budget rooms to luxury stays."
101016900461,Devops Engineer,Stayzilla-Startup jobs,Cloud / DevOps,4 - 6 yrs,379,"Currently, Stayzilla has more than 25000 options spread across more than 4000 towns. Photo 1"
190716008051,Devops,InstaCar Technologies Pvt. Ltd.,Cloud / DevOps,5 - 10 yrs,380,"Job Title: Devops Company: InstaCar Technologies Pvt. Ltd. Category: Cloud / DevOps Skills: IT Software - Application Programming Experience: 5 - 10 yrs Education: UG: Any Graduate - Any Specialization, B.Tech/B.E. - Any Specialization Industry: IT-Software / Software Services Location: Bengaluru, Mumbai, Indore Job Description: Job Description Aspricot is looking for a Devops Engineer who understand scalable web architectures and have implemented a few and love to build tools that enable a whole organisation to rapidly produce software products and services You can balance multiple tasks. Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills Web Technologies devops qalities online technologies internet technologies digital technologies Desired Candidate Profile Please refer to the Job description above Education- UG: Any Graduate - Any Specialization, B.Tech/B.E. - Any Specialization Company Profile: InstaCar Technologies Pvt. Ltd. We"
190716008051,Devops,InstaCar Technologies Pvt. Ltd.,Cloud / DevOps,5 - 10 yrs,381,are a fast-growing taxi rental marketplace with one dream: making each road trip happy. Attempting to fill the gap of getting outstation taxis across India. Photo 1
71016902348,Lead/manager-azure-iaas,Bob Technologies,Cloud / DevOps,8 - 12 yrs,382,"Job Title: Lead/manager-azure-iaas Company: Bob Technologies Category: Cloud / DevOps Skills: IT Software - Application Programming Experience: 8 - 12 yrs Education: UG: Any Graduate - Any Specialization Doctorate:Doctorate Not Required Industry: Recruitment / Staffing Location: Bengaluru Job Description: Job Description Dear Candidate We have an urgent requirement for the post of Lead/Manager Experience:8 to 12 years Location: Bangalore,Whitefield Mandatory: Azure IAAS PAAs NP:Max 30 Days. Salary: Not Disclosed by Recruiter Industry: Recruitment / Staffing Functional Area: IT Software - Application Programming , Maintenance Role Category:Project Management Role:Project Manager-IT/Software Keyskills Azure IAAS PAAs Desired Candidate Profile Education- UG: Any Graduate - Any Specialization Doctorate:Doctorate Not Required Company Profile: Bob Technologies Bob Technologies Photo 1"
71016005055,AWS Redshift,Career International Search and Selection India Pvt. Ltd,Cloud / DevOps,6 - 9 yrs,383,"Job Title: AWS Redshift Company: Career International Search and Selection India Pvt. Ltd Category: Cloud / DevOps Skills: IT Software - Application Programming Experience: 6 - 9 yrs Education: UG: Any Graduate - Any Specialization, B.Tech/B.E. - Any Specialization Industry: IT-Software / Software Services Location: Bengaluru Job Description: Job Description Role AWS Lead Exp: 6 to 9yrs Skill: AWS, Redshift, Python, Spark Job Description: 1-2 years of strong hands-on development experience using Amazon Redshift, S3, Python, SQL and other AWS Technologies 1-2 years of experience in cloud migration projects 2+ year experience in relational database concepts with a solid knowledge of star schema Exposure to large databases, BI applications, performance tuning Tune query performance on queries running over billion of rows of data Build fault tolerant, self-healing, adaptive and highly accurate ETL platforms Design, Implement and support Data Models, ETLs that provide structured and timely access to large datasets 5+"
71016005055,AWS Redshift,Career International Search and Selection India Pvt. Ltd,Cloud / DevOps,6 - 9 yrs,384,"years developing end to end BI solutions: data modelling, ETL and reporting. Hands-on development experience in MSBI stack is a plus Provide Data engineering expertise to multiple teams across our organization. Provide guidance and support for other engineers with industry best practices and direction. Effective communication and strong collaboration skills are requirements for the position Experience with multiple database platforms is a plus Strong troubleshooting and problem solving skills Quantifiable success as a Technical lead Passion for learning and using new technologies Thrives in a fast-paced, innovative environment Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Project Lead Keyskills SQL ETL Data Modeling Performance Tuning Query Database Problem Solving Effective Communication Desired Candidate Profile Please refer to the Job description above Education- UG: Any Graduate - Any Specialization, B.Tech/B.E. - Any Specialization Company Profile: Career"
71016005055,AWS Redshift,Career International Search and Selection India Pvt. Ltd,Cloud / DevOps,6 - 9 yrs,385,International Search and Selection India Pvt. Ltd IT consulting Company Photo 1
260916001434,Urgent Openings for Cloud Computing,Faxhion Technologies Private Limited,Cloud / DevOps,0 - 5 yrs,386,"Job Title: Urgent Openings for Cloud Computing Company: Faxhion Technologies Private Limited Category: Cloud / DevOps Skills: IT Software - Application Programming Experience: 0 - 5 yrs Education: Not specified Industry: IT-Software / Software Services Location: Bengaluru Job Description: Job Description Using Http and network load balancers between two or more servers for high availability.Using Cloud DNS, Route 53 service for domains/subdomains management. Launching and managing database instances with Cloud sql and RDS.Managing security groups Salary:INR 2,00,000 - 7,00,000 P.A Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills Networking Cloud Computing HTTP Database Management Desired Candidate Profile Please refer to the Job description above Company Profile: Faxhion Technologies Private Limited Development and Outsourcing Photo 1"
10816002012,R&D Engineer ( Java and Cloud ),Edge Executive Search Pvt. Ltd.,Cloud / DevOps,3 - 6 yrs,387,"Job Title: R&D Engineer ( Java and Cloud ) Company: Edge Executive Search Pvt. Ltd. Category: Cloud / DevOps Skills: IT Software - Application Programming Experience: 3 - 6 yrs Education: UG: B.Tech/B.E. - Any Specialization PG:Post Graduation Not Required Industry: Telecom/ISP Location: Bengaluru Job Description: Job Description Dear Applicant, For our client which is a leading telecom MNC in mobile and broadband solutions, we are seeking to identify R&D Engineers ( Java and Cloud ) for their R&D team at their technology center hub in Bangalore. Main Responsibility Area: Drive the design, implementation and testing for assigned components in respective Innovation projects Position Description: Resolve complex engineering problems of own application area. Understands software and product architecture & concepts and takes active participation in the technical decision making process. Entity level Integration Testing for the product. Collaborate closely with the Scrum team members Responsible for the quality of all"
10816002012,R&D Engineer ( Java and Cloud ),Edge Executive Search Pvt. Ltd.,Cloud / DevOps,3 - 6 yrs,388,"the deliverables. Skills required: SW development expertise on Unix/Linux using Java/JEE Experience in scripting languages like Python Experience in using SQL databases Experience in Continuous Integration, Testing & Automation frameworks (e.g. Robot, Ansible) Experience in Cloud, virtualization & SaaS concepts Experience in Agile/scrum/DevOps practices Traits: Ability to challenge status quo, Willing to work Collaboratively for Team success, Be Self-motivated, Have a Continuous learning mindset with a Result oriented can do / Getting things done attitude 3GPP/ UMTS / LTE knowledge Salary:INR 7,00,000 - 10,00,000 P.A Industry: Telecom/ISP Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills Java J2EE Cloud Virtualization SAAS Desired Candidate Profile Please refer to the Job description above Education- UG: B.Tech/B.E. - Any Specialization PG:Post Graduation Not Required Company Profile: Edge Executive Search Pvt. Ltd. EDGE Is a premier, professionally managed Executive Search firm established in 1990. We specialise in"
10816002012,R&D Engineer ( Java and Cloud ),Edge Executive Search Pvt. Ltd.,Cloud / DevOps,3 - 6 yrs,389,the search and recruitment of top-notch professionals at middle and senior management levels across a broad range of industries. We work with blue-chip world leaders to fill positions across India and at several international locations. Photo 1
280916901092,Devops Engineer,Jivox Software India,Cloud / DevOps,4 - 6 yrs,390,"Job Title: Devops Engineer Company: Jivox Software India Category: Cloud / DevOps Skills: IT Software - Application Programming Experience: 4 - 6 yrs Education: UG: Any Graduate - Any Specialization Doctorate:Doctorate Not Required Industry: Advertising / PR / MR / Event Management Location: Bengaluru Job Description: Job Description Role: Software Engineer, Senior Software Engineer - DevOps About being in Devops: As a Software Engineer in DevOps you will play a pivotal role in defining the infrastructure-as-code & devops practice for Jivox. You will influence and contribute to the automation of Jivoxs software on cloud optimized for handling several billions of ad impressions. You will design and implement large scale public cloud architectures for smoother and faster software delivery. You will design and manage deployments of horizontal scaling systems, monitoring systems, big data systems, and a complete gamut of large scale distributed platform capabilities Jivox is adding to support dozens of"
280916901092,Devops Engineer,Jivox Software India,Cloud / DevOps,4 - 6 yrs,391,"billion events. Salary: Not Disclosed by Recruiter Industry: Advertising / PR / MR / Event Management Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills Software Engineer Senior Software Engineer DevOps Webservices scripting Python Java PHP stack Desired Candidate Profile If this interests you, and you bring to the table the following:At least 2 years experience in working on Amazon Webservices (Amazon SDKs, VPC, AMIs, etc)Excellent programming experience in scripting languages (Python, Ruby or Go preferred)Excellent knowledge of Linux command line tools for server management and tuning (AWK, Daemons and services, NSlookup, Netstat, File descriptors, etc)Excellent knowledge of networking (DNS, NAT, VPN, IPtables, OSPF, etc)Knowledge of Java or PHP stack (Jetty, Tomcat, Servlets, etc) and MySQL queries (mysqldump, mysqlcheck, analyze, etc)Desirable but not mandatory skills:Experience with distributed systemsExperience with configuration management tools like Puppet, Ansible or ChefExperience with CI tools like Jenkins, Teamcity"
280916901092,Devops Engineer,Jivox Software India,Cloud / DevOps,4 - 6 yrs,392,"or GoCDKnowledge of open source technologies and tools in devops and cloud like Netflix, etc Education- UG: Any Graduate - Any Specialization Doctorate:Doctorate Not Required Company Profile: Jivox Software India Jivox is the leader in highly personalized digital advertising and marketing. Jivox delivers the platform that provides a unique facility to create and run personalized advertisement driven by insights. With our unique ability to correlate user and contextual data, the Jivox IQ platform creates personalized digital ads in real time - customized to the individual - by dynamically generating thousands of creative and messaging variations at scale. Jivox platform is built for extreme personalization that analyzes more than 12 billion events every month and crunches multi terabytes of data every day. Jivox helps several enterprises like Microsoft, Sony, BestBuy, WPP, and many more to run successful targeted ad campaigns. Jivox has offices in San Mateo, New York, Bangalore and London."
280916901092,Devops Engineer,Jivox Software India,Cloud / DevOps,4 - 6 yrs,393,Photo 1
120316601108,Drive Test Engineer/ibs Engineer@ MCS Technologies,MCS Technologies PVT LTD,Testing,0 - 1 yrs,394,"Job Title: Drive Test Engineer/ibs Engineer@ MCS Technologies Company: MCS Technologies PVT LTD Category: Testing Skills: IT Hardware Experience: 0 - 1 yrs Education: UG: Any Graduate - Any Specialization PG:Any Postgraduate - Any Specialization Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Industry: Telecom/ISP / Location: Hyderabad / Secunderabad , Visakhapatnam/Vizag , Vijayawada Job Description: Job Description Urgent Openings in MCS TECHNOLOGIES (An ISO 9001:2008 Certified Company) for the following post: 1. RF Survey Engineer 2. Drive Test 3. BTS Engineer 4. O&M with complete Telesolution 5. Telecom Network Engineer 6. Microwave Engineer 7. Spectrum Analysis Engineer 8. Networking Engineer Desired Candidate Profile: - Candidates must have to relocate any where in India, as per project requirement - Candidates must have to physically fit. - Candidate should have the ability to work under pressure. - The candidate will be responsible for various RF/wireless activities like survey, planning, Installation, commissioning,"
120316601108,Drive Test Engineer/ibs Engineer@ MCS Technologies,MCS Technologies PVT LTD,Testing,0 - 1 yrs,395,"spectrum analysis, Installation & Commissioning BTS sites.etc - Candidate should have the leadership quality to maintain team. - Candidate must have to undergone for Pre-recruitment Telecom program on self support basis after their selection in MCS TECHNOLOGIES. - Candidates must have the ability for providing Telecom solutions i.e. Telesolution of different kind of errors in GSM and CDMA spectrum. Note:Candidates with B.E./B.Tech/ Diploma in Electronics &COMMUNICATION (2012/2013/2014and 2015 passouts) can apply. Since the requirements are limited, Hence, please Direct walk-in your nearest MCS TECHNOLOGIES Branch as on addresses given below for interview with your updated resume between 10 am to 7 Pm : MCS Technologies Pvt. Ltd. Telangana 614, 6th floor Topaz Building Amrutha Hills, Panjagutta Hyderabad- 500082 Land mark : Near Samajiguda Circle above State Bank of Hyderabad. Phone : / 02 Fax : 040 40068987 Salary: Not Disclosed by Recruiter Industry: Telecom/ISP / Functional Area: IT Hardware ,"
120316601108,Drive Test Engineer/ibs Engineer@ MCS Technologies,MCS Technologies PVT LTD,Testing,0 - 1 yrs,396,"Technical Support , Telecom Engineering Role Category:Telecom Role:RF Engineer Desired Candidate Profile Education- UG: Any Graduate - Any Specialization PG:Any Postgraduate - Any Specialization Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Refer to job description above. Company Profile: MCS Technologies PVT LTD MCS Technologies (An ISO 9001: 2008 Certified Company) is a global solution provider of telecom infrastructure, wireless solution, networking solution and IT services.MCS TECHNOLOGIES achievements till date:1. More than 50 + clients.2. An ISO 9001:2008 Certified company.3. More than 300+ recruitments.4. INDIA'S best in segment of Telecom Infrastructure service provider.5. Employees working on PAN INDIA Location.6. Authorized Vendors with leading companies in INDIA like Alcatel Lucent, InfoTech Solution and many more.7. Diversified Workplace environment. Photo 1"
300316000653,"Drive Test Engineer, IBS Engineer @ Simtech India",SIMTECH,Testing,0 - 1 yrs,397,"Job Title: Drive Test Engineer, IBS Engineer @ Simtech India Company: SIMTECH Category: Testing Skills: Site Engineering Experience: 0 - 1 yrs Education: UG: B.Tech/B.E. - Computers, Electrical, Electronics/Telecommunication, Instrumentation, Diploma - Any Specialization, Computers, Electrical, Electronics/Telecommunication PG:Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Industry: Strategy / Management Consulting Firms Location: Bhubaneshwar , Agra , Bengaluru/Bangalore Job Description: Job Description Urgent Openings in SimTech (An ISO 9001:2008 Certified Company) for the following post: 1. RF Survey Engineer 2. Drive Test 3. BTS Engineer 4. O&M with complete Telesolution 5. Telecom Network Engineer 6. Microwave Engineer 7. Spectrum Analysis Engineer 8. Networking Engineer Desired Candidate Profile: - Candidates must have to relocate any where in India, as per project requirement - Candidates must have to physically fit. - Candidate should have the ability to work under pressure. - The candidate will be responsible for various RF/wireless"
300316000653,"Drive Test Engineer, IBS Engineer @ Simtech India",SIMTECH,Testing,0 - 1 yrs,398,"activities like survey, planning, Installation, commissioning, spectrum analysis, Installation & Commissioning BTS sites.etc - Candidate should have the leadership quality to maintain team. - Candidate must have to undergone for Pre-recruitment Telecom program on self support basis after their selection in SimTech. - Candidates must have the ability for providing Telecom solutions i.e. Telesolution of different kind of errors in GSM and CDMA spectrum. Note: Only candidates with B.E./B.Tech/ Diploma in Electronics & Communication (2012/2013/2014and 2015 passouts) can apply. Since the requirements are limited, Hence, please Direct walk-in your nearest SimTech Branch as on addresses given below for interview with your updated resume between 10 am to 7 Pm : SimTech Delhi (H.O.) 3rd flour, A-100, Mohan Garden, opp. Metro Pillar No 747, Near Nawada Metro Station, Uttam Nagar, New Delhi - 110059 Mobile No : /97 SimTech Hyderabad 2nd Floor, Block-1,White House, Begumpet,Hyderabad Mobile No : 09390679418/19 SimTech Bangalore"
300316000653,"Drive Test Engineer, IBS Engineer @ Simtech India",SIMTECH,Testing,0 - 1 yrs,399,"No.21, Ramachandra Arcade 2nd Floor, 2nd Cross MSRE Road Above ICICI Bank Near Ramaiah College Entrance Mathikere, Bangalore Mobile No: 09341679418 SimTech Pune Plot No. 16, Street. no. 55, Vikas Mitra Mandal Road Near Priyanka Collection Karavenagar Chowk Pune - 52 Mobile No: 09373113527 SimTech Bhuvneshwar 301, Third Floor, Metro House, Adjecent to Kalyan Jwellers, Bani Vihar, Shahid Nagar, Bhuvneshwar (Orrissa) Mobile No: 09040011096/97 Salary:INR 80,000 - 2,50,000 P.A Industry: Strategy / Management Consulting Firms Functional Area: Site Engineering , Project Management Role Category:Site Engineering Role:Fresher Keyskills telecom rf engineer bts dt fresher btech be electronics Desired Candidate Profile Education- UG: B.Tech/B.E. - Computers, Electrical, Electronics/Telecommunication, Instrumentation, Diploma - Any Specialization, Computers, Electrical, Electronics/Telecommunication PG:Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: SIMTECH SimTech : An ISO 9001:2008 Certified Company SimTech Acheivements till date : 1. More"
300316000653,"Drive Test Engineer, IBS Engineer @ Simtech India",SIMTECH,Testing,0 - 1 yrs,400,than 100+ clients 2. More than 2000+ recruitments 3. All India branches with presence in all metro cities 4. An ISO 9001:2008 certified Company 5. Indias No.1 in Segment 6. Employees working on Pan India location 7. Ventures with some of the leading companies in India Photo 1
290316007688,Manual Test Engineer,NetKey Solutions,Testing,0 - 3 yrs,401,"Job Title: Manual Test Engineer Company: NetKey Solutions Category: Testing Skills: IT Software - QA & Testing Experience: 0 - 3 yrs Education: UG: Any Graduate - Any Specialization, Graduation Not Required PG:Any Postgraduate - Any Specialization, Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Industry: IT-Software / Software Services Location: Bengaluru/Bangalore , Mysore , Mangalore Job Description: Job Description B.E. / B.Tech. in Computer Science & Engineering / Information Technology or MCA from a recognized University or Institution with 1 year of experience in Testing. Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - QA & Testing Role Category:Programming & Design Role:Testing Engineer Keyskills Test Engineering Computer Science Information Technology Desired Candidate Profile Education- UG: Any Graduate - Any Specialization, Graduation Not Required PG:Any Postgraduate - Any Specialization, Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not"
290316007688,Manual Test Engineer,NetKey Solutions,Testing,0 - 3 yrs,402,Required Please refer to the Job description above Company Profile: NetKey Solutions Esteemed Client of Netkey Solutions Photo 1
171211001677,Software Testing Trainee,JSM Technologies P Ltd,Testing,0 - 1 yrs,403,"Job Title: Software Testing Trainee Company: JSM Technologies P Ltd Category: Testing Skills: IT Software - QA & Testing Experience: 0 - 1 yrs Education: UG: B.Tech/B.E. - Any Specialization, Computers PG:M.Sc - Any Specialization, Computers, M.Tech - Any Specialization, Computers, MCA - Computers Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Industry: IT-Software / Software Services Location: Bengaluru/Bangalore Job Description: Job Description Testing Software Product - JSM HRIS Software- An 11 Years old HR and Payroll Software product. Manual Testing. Interacting with client - Bug understanding, coordinating with development team n delivering bug free sw to clients. Documentation. Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - QA & Testing Role Category:Programming & Design Role:Testing Engineer Keyskills testing manual testing testing trainee Software Testing Quality Assurance Testing Desired Candidate Profile Education- UG: B.Tech/B.E. - Any Specialization, Computers PG:M.Sc - Any Specialization, Computers, M.Tech"
171211001677,Software Testing Trainee,JSM Technologies P Ltd,Testing,0 - 1 yrs,404,"- Any Specialization, Computers, MCA - Computers Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Must have completed an course in Testing. Some Project Experience in Testing is a must. Must have verry clear concepts in Testing. Shoud have good understanding of all concepts of Testing. Good communication skills. Company Profile: JSM Technologies P Ltd A young, fast growing software services co. that delivers solutions to reputed MNC & large corporate clients. Our No 1 Product is JSM HRIS software complete suite of HR & Payroll Software. Fast paced environment with tremendous learning environment Photo 1"
20915500117,Associate Software Testing Engineer (ASTE),NexWave Talent Management Solutions Pvt. Ltd.,Testing,0 - 3 yrs,405,"Job Title: Associate Software Testing Engineer (ASTE) Company: NexWave Talent Management Solutions Pvt. Ltd. Category: Testing Skills: IT Software - QA & Testing Experience: 0 - 3 yrs Education: UG: B.Tech/B.E. PG:Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Industry: IT-Software / Software Services Location: Bengaluru/Bangalore , Bengaluru / Bangalore , Chennai , Mumbai , Pune Job Description: Job Description Desired Candidate Profile Candidates should have scored above 60% in 10th,12th & Graduation Candidates should be having the original copies of all 6 Semester mark sheets. No Gap in the Education. Knowledge of Manual testing or any Testing Tools are Preferred ( Not Compulsory) Inclination towards making a career in the field of Testing. Should be technically very sound in relevant areas, up-to-date with the latest technology and should master new versions continuously. Must have good communication skills. Must be dynamic in nature & Need to"
20915500117,Associate Software Testing Engineer (ASTE),NexWave Talent Management Solutions Pvt. Ltd.,Testing,0 - 3 yrs,406,"be self organized and motivated. Key Skills: Good Communication skills Good Aptitude & Reasoning Skills # of openings: 100 Interview Process: 1st Round: Written Exam 2nd Round: GD & Communication skills 3rd Round: Client Interview Roles and Responsibilities: Understanding the requirements, Developing test plans, Executing test cases & Reporting Need to participate in all aspects of QA life cycle. Test Automation development Validation and Verification of multi-tier web applications Analyze, debug and troubleshoot issues with setup/configuration, Database, and servers Utilize innovative test technologies and techniques to discover and report critical business functional, security and usability defects Conduct code inspections and peer code reviews to find defects prior to code check-in Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - QA & Testing Role Category:Programming & Design Role:Testing Engineer Keyskills development manual testing configuration verification testing tools validation usability life cycle communication skills good communication"
20915500117,Associate Software Testing Engineer (ASTE),NexWave Talent Management Solutions Pvt. Ltd.,Testing,0 - 3 yrs,407,"skills Desired Candidate Profile Education- UG: B.Tech/B.E. PG:Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: NexWave Talent Management Solutions Pvt. Ltd. NexWave Talent Management Solutions Pvt. Ltd. Photo 1"
121015501034,QA Engineer,Blisstering Solutions,Testing,0 - 3 yrs,408,"Job Title: QA Engineer Company: Blisstering Solutions Category: Testing Skills: IT Software - QA & Testing Experience: 0 - 3 yrs Education: UG: B.Tech/B.E. PG:Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Industry: IT-Software / Software Services Location: Mumbai , Mumbai Job Description: Job Description Job Description : Analysis of requirements and assistance in requirement gathering. Expected to perform the testing of Mobile and Web based applications including but not limited to Acceptance, Functional, Data integrity, Regression, Performance and Usability testing. Writing test cases on high level test plan and system requirement. Executing test cases and analyzing results. Detecting and tracking defects using defined bug tracking system. (e.g JIRA) Designing and implementing automation test cases with required tools and scripts. (e.g. Automation using Selenium) Ability to work on multiple projects within the stipulated time. Working closely with Development and Product Management teams and processes to ensure"
121015501034,QA Engineer,Blisstering Solutions,Testing,0 - 3 yrs,409,"quality product releases in a timely manner. Being creative in finding solutions to overcome obstacles. Proactive and thorough communication with other team members. Qualification Required: Bachelors degree or higher Engineering from reputed Institute/University. Skills Required: First and foremost, wersquore looking for someone with: Experience in manual testing of Web and Mobile (iOS & Android) Applications. Good logical and analytical skills to leverage defining test cases. At least 6 months of Hands on Test Automation Experience. (Using Selenium Webdriver with TestNG) . Experience in Performance testing with Jmeter would be an added advantage. Should have a Basic Knowledge of Java. Desired Requirements: Other things we like in a potential candidate: An individual contributor who can deliver the task assigned. Can work as a part of team that is geographically distributed. Experience with tracking tools like JIRA. (actually, we prefer JIRA since we kind of use it a lot) . Continually improving"
121015501034,QA Engineer,Blisstering Solutions,Testing,0 - 3 yrs,410,"testing methodology, testing procedures, and test environment. Proficient at utilizing existing QA tools and processes, and provides input to drive continual improvements. May need to be available for calls / meetings beyond office hours. Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - QA & Testing Role Category:Programming & Design Role:Testing Engineer Keyskills java development android manual testing performance testing test cases test plan product management requirement gathering jira Desired Candidate Profile Education- UG: B.Tech/B.E. PG:Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: Blisstering Solutions Blisstering Solutions Photo 1"
81016900144,Bluetooth Stack Test Engineer - Testing & Verification,Strivex Consulting Pvt Ltd,Testing,5 - 10 yrs,411,"Job Title: Bluetooth Stack Test Engineer - Testing & Verification Company: Strivex Consulting Pvt Ltd Category: Testing Skills: IT Software - QA & Testing Experience: 5 - 10 yrs Education: UG: Any Graduate - Any Specialization Doctorate:Doctorate Not Required Industry: IT-Software / Software Services Location: Bengaluru Job Description: Job Description Notice Period : Max 30 days - Excellent C programming skills - Experience in testing and verification of Bluetooth Protocol stack layers (HCI/LM/LC/LL, ATT,GATT,GAP, L2CAP, RFCOMM, SDP,SMP etc) - High level of proficiency with scripting languages (Python OR Tcl/Tk desired). - Proficient in the use of protocol analyzers and packet sniffers - Proven experience of building or maintaining an automated test framework on Linux platform. Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - QA & Testing Role Category:Programming & Design Role:Testing Engineer Keyskills C TCL TK Testing Linux Test Engineering Python Protocol Stack"
